%time osc_out lvdt_outp lvdt_outn probe_position U_topDesign.soutput_fx U_topDesign.detect_p U_topDesign.detect_n U_topDesign.pga_out_p U_topDesign.pga_out_n U_topDesign.adc_out_p U_topDesign.adc_out_n
5.006778e-06 0.500000000001 0.389858223903 -0.390206087603 0.00078646252485 0 0.0182206589721 0.117962257807 0.0185952907004 0.120274608994 0 0
5.125987e-06 0.5 0.387536730617 -0.387891862044 0.000805187807063 0 0.0189722513036 0.119985352505 0.0193320032983 0.122309557669 0 0
5.245196e-06 0.5 0.385229033534 -0.385591389157 0.000823913088145 0 0.0197332214393 0.12197616088 0.0201409907012 0.124374264218 0 0
5.364405e-06 0.5 0.382935050322 -0.38330458755 0.000842638368073 0 0.0205032314741 0.123934998375 0.0208968438727 0.126343989527 0 0
5.483614e-06 0.5 0.380654699825 -0.381031375637 0.000861363646818 0 0.0212818797597 0.125862108652 0.0216895079288 0.128309334248 0 0
5.602823e-06 0.5 0.378387900687 -0.378771673001 0.000880088924355 0 0.0220689505569 0.12775791333 0.0224894571622 0.13024142547 0 0
5.722032e-06 0.5 0.376134572715 -0.376525399018 0.000898814200658 0 0.0228642367044 0.129622834737 0.0233230966415 0.132167308362 0 0
5.841241e-06 0.5 0.373894635514 -0.374292474225 0.0009175394757 0 0.0236674407017 0.131457197088 0.0241409096499 0.134038102459 0 0
5.96045e-06 0.5 0.371668009847 -0.372072818952 0.000936264749456 0 0.0244781674556 0.133261219305 0.0249574743426 0.135869010747 0 0
6.079659e-06 0.5 0.369454616266 -0.369866354681 0.000954990021898 0 0.0252961285224 0.13503521935 0.0257873423758 0.137675205041 0 0
6.198868e-06 0.5 0.367254376476 -0.367673002682 0.000973715293001 0 0.0261210680635 0.136779540262 0.0266249803971 0.139451761774 0 0
6.318077e-06 0.5 0.365067211968 -0.365492685372 0.000992440562738 0 0.0269527217375 0.138494509129 0.0274711725044 0.141200069588 0 0
6.437286e-06 0.5 0.362893045379 -0.363325324948 0.00101116583108 0 0.027790804289 0.140180424761 0.0283177826508 0.142912587409 0 0
6.556495e-06 0.5 0.360731799125 -0.361170844752 0.00102989109801 0 0.0286351941827 0.141837742402 0.0292151190752 0.144640212787 0 0
6.675704e-06 0.5 0.358583396764 -0.3590291679 0.00104861636349 0 0.0294855903536 0.143466730561 0.030068595661 0.146288940065 0 0
6.794913e-06 0.5 0.356447761629 -0.356900218645 0.0010673416275 0 0.0303415982716 0.145067557159 0.0309333470665 0.14791447839 0 0
6.914122e-06 0.5 0.354324818188 -0.35478392101 0.00108606689002 0 0.0312029452471 0.146640504903 0.031792814645 0.14950083525 0 0
7.033331e-06 0.5 0.352214490676 -0.352680200149 0.00110479215101 0 0.0320694276168 0.148185918561 0.032678741282 0.151080313571 0 0
7.15254e-06 0.5 0.350116704461 -0.350588980983 0.00112351741045 0 0.0329409599329 0.149704254218 0.0335943764404 0.152656714928 0 0
7.271749e-06 0.5 0.348031384673 -0.348510189557 0.00114224266832 0 0.033817256735 0.151195761127 0.0344807112547 0.154171576436 0 0
7.390958e-06 0.5 0.345958457567 -0.346443751676 0.00116096792458 0 0.03469805683 0.152660706068 0.0353942597916 0.155681950507 0 0
7.510167e-06 0.5 0.343897849157 -0.344389594266 0.00117969317922 0 0.03558311895 0.154099369073 0.0362896083126 0.157142955605 0 0
7.629376e-06 0.5 0.341849486576 -0.342347644007 0.0011984184322 0 0.0364720896962 0.155511911447 0.037174075354 0.158562435179 0 0
7.748585e-06 0.5 0.33981329671 -0.340317828697 0.0012171436835 0 0.037364775683 0.156898647987 0.0380834775816 0.159976724599 0 0
7.867794e-06 0.5 0.33778920756 -0.338300075879 0.00123586893309 0 0.03826110646 0.158260009968 0.0390189068984 0.161387427502 0 0
7.987003e-06 0.5 0.335777146874 -0.336294314209 0.00125459418095 0 0.0391608803739 0.159596291087 0.0399422363692 0.162756922555 0 0
8.106212e-06 0.5 0.333777043512 -0.334300472088 0.00127331942705 0 0.0400637559351 0.16090763889 0.0408469504735 0.164079193076 0 0
8.225421e-06 0.5 0.331788826072 -0.33231847902 0.00129204467137 0 0.0409696248644 0.162194427895 0.0418011067579 0.165422789304 0 0
8.34463e-06 0.5 0.329812424261 -0.33034826425 0.00131076991387 0 0.041878261459 0.163456909026 0.0427118984504 0.166695390729 0 0
8.463839e-06 0.5 0.327847767521 -0.328389758122 0.00132949515453 0 0.042789385688 0.164695272774 0.0436439847591 0.167962136702 0 0
8.583048e-06 0.5 0.325894786394 -0.326442890716 0.00134822039333 0 0.0437027681228 0.165909754197 0.0445533467044 0.169179482114 0 0
8.702257e-06 0.5 0.323953411155 -0.324507593204 0.00136694563024 0 0.0446182745263 0.167100677576 0.0455031382148 0.170411048769 0 0
8.821466e-06 0.5 0.322023573174 -0.32258379649 0.00138567086523 0 0.0455357381588 0.168268328789 0.0464281427082 0.171592081878 0 0
8.940675e-06 0.5 0.320105203548 -0.320671432568 0.00140439609828 0 0.0464549690832 0.169412964678 0.0473776538571 0.172772331 0 0
9.059884e-06 0.5 0.318198234462 -0.318770433156 0.00142312132936 0 0.0473757637968 0.170534822748 0.048303665024 0.173904239456 0 0
9.179093e-06 0.5 0.316302597827 -0.316880731057 0.00144184655844 0 0.0482979411764 0.171634157178 0.0492529189776 0.175034994177 0 0
9.298302e-06 0.5 0.314418226637 -0.315002258794 0.0014605717855 0 0.0492213022494 0.172711198651 0.0501784987373 0.176118116569 0 0
9.417511e-06 0.5 0.312545053604 -0.313134949972 0.00147929701051 0 0.0501456845484 0.173766208776 0.0511301057007 0.177203740728 0 0
9.53672e-06 0.5 0.310683012521 -0.31127873791 0.00149802223345 0 0.0510710162887 0.174799534328 0.0520880945117 0.178272648352 0 0
9.655929e-06 0.5 0.308832036892 -0.309433557 0.00151674745428 0 0.0519970375741 0.17581132851 0.0530169760159 0.179289771837 0 0
9.775138e-06 0.5 0.306992061301 -0.30759934135 0.00153547267299 0 0.0529236586781 0.176801909302 0.0539930926339 0.180331869525 0 0
9.894347e-06 0.5 0.305163020034 -0.305776026134 0.00155419788954 0 0.05385075514 0.177771554614 0.0549392977391 0.181322205416 0 0
1.0013556e-05 0.5 0.303344848454 -0.303963546235 0.00157292310392 0 0.054777982495 0.178720317075 0.0558614504348 0.182267043765 0 0
1.0132765e-05 0.5 0.301537481624 -0.302161837601 0.00159164831609 0 0.0557052132984 0.179648461121 0.0568125476366 0.183219781311 0 0
1.0251974e-05 0.5 0.299740855675 -0.300370835881 0.00161037352602 0 0.0566323121038 0.180556238026 0.0577431092687 0.18413133259 0 0
1.0371183e-05 0.5 0.297954906435 -0.298590477786 0.0016290987337 0 0.0575591641885 0.181443914689 0.0587009494352 0.185049901064 0 0
1.0490392e-05 0.5 0.296179570797 -0.296820699726 0.00164782393909 0 0.0584857681232 0.18231186626 0.0596744546702 0.185964257507 0 0
1.0609601e-05 0.5 0.294414785347 -0.295061439164 0.00166654914217 0 0.0594118431498 0.183160183575 0.0605963074296 0.186807463585 0 0
1.072881e-05 0.5 0.292660487727 -0.293312633258 0.00168527434292 0 0.0603370729144 0.183988916946 0.061514178221 0.187627563888 0 0
1.0848019e-05 0.5 0.29091661527 -0.29157422022 0.0017039995413 0 0.0612613985382 0.184798369284 0.0624558031585 0.188452663667 0 0
1.0967228e-05 0.5 0.289183106364 -0.289846137946 0.00172272473729 0 0.0621847513875 0.185588828931 0.0633934533129 0.189255398245 0 0
1.1086437e-05 0.5 0.28745989908 -0.288128325384 0.00174144993086 0 0.0631069943803 0.186360511013 0.0643316730709 0.190040671382 0 0
1.1205646e-05 0.5 0.285746932538 -0.286420721164 0.00176017512199 0 0.0640281309387 0.18711376645 0.0653040896194 0.190842464807 0 0
1.1324855e-05 0.5 0.284044145541 -0.28472326496 0.00177890031066 0 0.0649480485311 0.187848825556 0.0662488307943 0.191599256224 0 0
1.1444064e-05 0.5 0.282351477933 -0.283035896125 0.00179762549682 0 0.0658665625045 0.188565841914 0.0671991704646 0.192344664597 0 0
1.1563273e-05 0.5 0.280668869238 -0.281358555052 0.00181635068047 0 0.0667833639374 0.189264840293 0.0680909212308 0.193014843055 0 0
1.1682482e-05 0.5 0.278996260019 -0.27969118181 0.00183507586157 0 0.0676983895856 0.189946086636 0.0690462605186 0.193732304816 0 0
1.1801691e-05 0.5 0.27733359051 -0.278033717501 0.0018538010401 0 0.0686117018126 0.190609968046 0.0699922766041 0.19442446956 0 0
1.19209e-05 0.5 0.275680801984 -0.2763861029 0.00187252621602 0 0.0695230522915 0.191256556538 0.0709067533392 0.19506944802 0 0
1.2040109e-05 0.5 0.27403783538 -0.274748279813 0.00189125138932 0 0.0704323354281 0.191886062513 0.0718471313648 0.195725003217 0 0
1.2159318e-05 0.5 0.272404632669 -0.27312018971 0.00190997655997 0 0.0713393821752 0.192498628619 0.0727450278504 0.196323070414 0 0
1.2278527e-05 0.5 0.270781135486 -0.271501775092 0.00192870172793 0 0.0722441536937 0.193094523466 0.0736948945758 0.196958415023 0 0
1.2397736e-05 0.5 0.269167286495 -0.269892978119 0.0019474268932 0 0.0731466260972 0.193674026414 0.0746177253727 0.19755234036 0 0
1.2516945e-05 0.5 0.267563028018 -0.268293741976 0.00196615205573 0 0.0740465521457 0.19423718932 0.0755204763952 0.198112107756 0 0
1.2636154e-05 0.5 0.265968303401 -0.266704009507 0.0019848772155 0 0.0749437392629 0.194784114598 0.0764110025034 0.198645873064 0 0
1.2755363e-05 0.5 0.264383055648 -0.265123724572 0.00200360237249 0 0.0758381765816 0.195315082315 0.0773313631629 0.199195992571 0 0
1.2874572e-05 0.5 0.26280722878 -0.263552830688 0.00202232752667 0 0.0767299622174 0.19583047751 0.0782741650306 0.199755365706 0 0
1.2993781e-05 0.5 0.261240766471 -0.261991272386 0.00204105267801 0 0.0776188610516 0.196330348024 0.0791539830644 0.200238856216 0 0
1.311299e-05 0.5 0.259683613409 -0.260438993847 0.00205977782649 0 0.0785047406172 0.196814840429 0.0800725070861 0.200748438563 0 0
1.3232199e-05 0.5 0.258135713933 -0.258895940264 0.00207850297208 0 0.0793876403151 0.197284269293 0.0809873712568 0.201242027712 0 0
1.3351408e-05 0.5 0.256597013391 -0.257362056476 0.00209722811476 0 0.0802673705888 0.197738716397 0.0818722021864 0.201693527158 0 0
1.3470617e-05 0.5 0.255067456776 -0.255837288328 0.0021159532545 0 0.0811438284712 0.198178346326 0.082772867321 0.202149077312 0 0
1.3589826e-05 0.5 0.253546990087 -0.25432158131 0.00213467839126 0 0.0820169918142 0.198603400746 0.0836707914804 0.202590372194 0 0
1.3709035e-05 0.5 0.252035558967 -0.252814881912 0.00215340352504 0 0.0828865719036 0.199013851057 0.0845084239235 0.202960126523 0 0
1.3828244e-05 0.5 0.250533110058 -0.251317136265 0.00217212865579 0 0.0837526308421 0.19941001582 0.0854312028723 0.203404040086 0 0
1.3947453e-05 0.5 0.249039589643 -0.249828291499 0.0021908537835 0 0.0846152323023 0.199792211558 0.0863122581082 0.203795500767 0 0
1.4066662e-05 0.5 0.247554945 -0.248348294379 0.00220957890813 0 0.0854741052463 0.20016041651 0.0871700083045 0.20415318158 0 0
1.4185871e-05 0.5 0.246079123045 -0.246877092665 0.00222830402966 0 0.0863291528009 0.200514779553 0.0880351690114 0.204508048808 0 0
1.430508e-05 0.5 0.244612071685 -0.245414633749 0.00224702914807 0 0.0871804105017 0.200855578482 0.0889166031081 0.204869212518 0 0
1.4424289e-05 0.5 0.24315373846 -0.243960866013 0.00226575426333 0 0.0880278906891 0.201183064455 0.0897997847617 0.205222390571 0 0
1.4543498e-05 0.5 0.241704071899 -0.24251573747 0.00228447937541 0 0.0888713209253 0.201497200441 0.0906187482217 0.205501857477 0 0
1.4662707e-05 0.5 0.240263020161 -0.241079197118 0.00230320448429 0 0.0897105986907 0.201798115963 0.0914766953071 0.20581105174 0 0
1.4781916e-05 0.5 0.238830532387 -0.23965119358 0.00232192958993 0 0.0905459001133 0.202086215864 0.0923594061186 0.206135986848 0 0
1.4901125e-05 0.5 0.237406557346 -0.238231676464 0.00234065469232 0 0.0913770376563 0.202361538032 0.0931793251806 0.206389337417 0 0
1.5020334e-05 0.5 0.235991044788 -0.236820594998 0.00235937979142 0 0.0922038144267 0.202624107752 0.0940094602622 0.206644337863 0 0
1.5139543e-05 0.5 0.234583944083 -0.235417899389 0.00237810488722 0 0.0930263881264 0.20287430169 0.0948826253657 0.20693402559 0 0
1.5258752e-05 0.5 0.233185205582 -0.234023539465 0.00239682997968 0 0.0938447698234 0.203112346706 0.0957297917482 0.2071895921 0 0
1.5377961e-05 0.5 0.23179477925 -0.232637466026 0.00241555506878 0 0.0946586799643 0.203338175902 0.0965309892938 0.207391284285 0 0
1.549717e-05 0.5 0.230412616029 -0.231259629491 0.00243428015449 0 0.0954681185402 0.203551998825 0.097379416267 0.207632514163 0 0
1.5616379e-05 0.5 0.229038666475 -0.229889981247 0.00245300523679 0 0.0962730761146 0.203754012531 0.0981907405783 0.207829160414 0 0
1.5735588e-05 0.5 0.227672882116 -0.228528472296 0.00247173031565 0 0.0970734146413 0.203944282442 0.0990027989753 0.208019267372 0 0
1.5854797e-05 0.5 0.226315214089 -0.227175054606 0.00249045539104 0 0.0978691216851 0.204122996597 0.0998163828351 0.208203830978 0 0
1.5974006e-05 0.5 0.224965614499 -0.225829679754 0.00250918046294 0 0.0986600646625 0.204290219934 0.100597385944 0.208348946594 0 0
1.6093215e-05 0.5 0.223624035059 -0.224492300282 0.00252790553131 0 0.0994462437901 0.204446147271 0.101411366734 0.208520371168 0 0
1.6212424e-05 0.5 0.222290428446 -0.223162868338 0.00254663059615 0 0.100227693709 0.204591004965 0.102210178385 0.208670153547 0 0
1.6331633e-05 -0.0432487017455 -0.319956815071 0.320469663374 0.00256535565741 0 0.102195006043 0.203901618748 0.104131347581 0.208012951305 0 0
1.6450842e-05 -0.650990414679 -0.923223919589 0.925300355214 0.00258408071507 0 0.107583937521 0.202406478295 0.109471510528 0.206492603405 0 0
1.6570051e-05 -0.500174634407 -0.767568767103 0.76925366363 0.00260280576911 0 0.114591435114 0.200963244726 0.116652923554 0.205017201982 0 0
1.668926e-05 -0.455800367914 -0.718805312768 0.720373517615 0.0026215308195 0 0.120772856802 0.199574712629 0.123009451438 0.203629292634 0 0
1.6808469e-05 -0.538901428779 -0.797282782177 0.79906895591 0.00264025586621 0 0.127007875858 0.198237587641 0.129314653611 0.202232929332 0 0
1.6927678e-05 -0.478610410405 -0.732503905717 0.734129679306 0.00265898090922 0 0.133236392197 0.19695175656 0.135701510038 0.200933911124 0 0
1.7046887e-05 -0.507502258394 -0.756914663186 0.758616846714 0.00267770594849 0 0.139256951321 0.195716293925 0.14185007567 0.19968476721 0 0
1.7166096e-05 -0.499627991294 -0.74457184823 0.746252222708 0.00269643098402 0 0.145266704487 0.194530004617 0.147964290239 0.198453783318 0 0
1.7285305e-05 -0.498139345349 -0.738659613892 0.740335298478 0.00271515601576 0 0.151152771999 0.193392231366 0.154005773597 0.197325954168 0 0
1.7404514e-05 -0.50174828222 -0.737858993089 0.739543857816 0.00273388104369 0 0.15695910416 0.192301851568 0.159884290013 0.19616751644 0 0
1.7523723e-05 -0.499002044561 -0.730734913045 0.732411594869 0.00275260606779 0 0.162681835297 0.191257997978 0.165743893087 0.195120326658 0 0
1.7642932e-05 -0.500369485814 -0.727749223115 0.729429035582 0.00277133108803 0 0.168313674951 0.19025994415 0.17149699145 0.194107841294 0 0
1.7762141e-05 -0.499965494208 -0.723017511917 0.724695559339 0.00279005610438 0 0.173864236394 0.189306747434 0.177159382959 0.193132407057 0 0
1.788135e-05 -0.499922625878 -0.718673434572 0.720350723887 0.00280878111682 0 0.179329040701 0.188397464833 0.182715280569 0.192183270067 0 0
1.8000559e-05 -0.500078254233 -0.714552843818 0.716229937294 0.00282750612532 0 0.184711116866 0.187531280607 0.188211963386 0.191303023037 0 0
1.8119768e-05 -0.499953606864 -0.710177665536 0.711853775049 0.00284623112985 0 0.190011181036 0.186707503547 0.193640818361 0.19048212681 0 0
1.8238977e-05 -0.500018057763 -0.706016767745 0.707692434327 0.00286495613039 0 0.195229744044 0.185925285335 0.198965097882 0.189682000167 0 0
1.8358186e-05 -0.499997619445 -0.701796078772 0.703471063729 0.00288368112691 0 0.200367968874 0.185183719084 0.20419930106 0.188915467796 0 0
1.8477395e-05 -0.499996830275 -0.697620033647 0.69929439678 0.00290240611939 0 0.205426515471 0.184482049466 0.209370777603 0.188208012508 0 0
1.8596604e-05 -0.500003487861 -0.693476221198 0.695149988203 0.0029211311078 0 0.210406361604 0.183819511298 0.214451662141 0.187530382133 0 0
1.8715813e-05 -0.499997850856 -0.689344793114 0.691017931401 0.00293985609211 0 0.215308355613 0.183195349236 0.219467635496 0.186906271897 0 0
1.8835022e-05 -0.500000876553 -0.685246541689 0.686919080676 0.00295858107229 0 0.22013329591 0.182608771871 0.224385083531 0.186300750733 0 0
1.8954231e-05 -0.499999854441 -0.681168615332 0.682840546337 0.00297730604833 0 0.224881829354 0.182058823975 0.229186983605 0.185694897162 0 0
1.907344e-05 -0.499999872578 -0.677115958426 0.678787288467 0.00299603102019 0 0.229554999582 0.181544994023 0.234008297898 0.185222315412 0 0
1.9192649e-05 -0.500000154756 -0.673087648516 0.674758381619 0.00301475598785 0 0.23415361878 0.181066541004 0.238667424472 0.184699620266 0 0
1.9311858e-05 -0.499999900787 -0.669082743828 0.670752882265 0.00303348095128 0 0.238678440727 0.180622689397 0.243312053054 0.184273114004 0 0
1.9431067e-05 -0.500000042291 -0.665102033142 0.6667715813 0.00305220591046 0 0.243130241279 0.180212703035 0.247822771471 0.18382169094 0 0
1.9550276e-05 -0.499999991672 -0.661144787347 0.662813748488 0.00307093086535 0 0.247509688074 0.179835753835 0.252277255563 0.183421632506 0 0
1.9669485e-05 -0.499999995003 -0.657211112307 0.658879489743 0.00308965581594 0 0.251817788687 0.179491372345 0.256704725287 0.183100536774 0 0
1.9788694e-05 -0.500000006833 -0.65330082237 0.654968619932 0.0031083807622 0 0.256055259439 0.179178814328 0.261003478493 0.182755311642 0 0
1.9907903e-05 -0.499999995436 -0.64941374731 0.651080968032 0.00312710570409 0 0.260222911449 0.178897447682 0.265291736959 0.182502618926 0 0
2.0027112e-05 -0.500000002029 -0.645549789868 0.64721643757 0.0031458306416 0 0.264321510971 0.178646612262 0.269457567298 0.182229146199 0 0
2.0146321e-05 -0.499999999543 -0.641708786048 0.643374863767 0.0031645555747 0 0.268351684664 0.178425524966 0.27356373792 0.181996156905 0 0
2.026553e-05 -0.499999999811 -0.637890610886 0.639556122353 0.00318328050336 0 0.272314362985 0.178233723063 0.277642054662 0.181834093607 0 0
2.0384739e-05 -0.5000000003 -0.634095126534 0.635760074775 0.00320200542755 0 0.276210304789 0.178070588517 0.281621367745 0.181670350889 0 0
2.0503948e-05 -0.499999999791 -0.630322196595 0.63198658529 0.00322073034726 0 0.280040002636 0.177935253174 0.285494031069 0.181495938576 0 0
2.0623157e-05 -0.500000000097 -0.626571689176 0.628235521312 0.00323945526244 0 0.283804133174 0.177827048966 0.289320100411 0.181369501881 0 0
2.0742366e-05 -0.499999999976 -0.622843469452 0.624506748671 0.00325818017308 0 0.287503684235 0.177745634836 0.293135785024 0.181325927948 0 0
2.0861575e-05 -0.499999999993 -0.619137405874 0.620800135122 0.00327690507916 0 0.291139356481 0.17769039821 0.296834418201 0.18125718065 0 0
2.0980784e-05 -0.500000000013 -0.6154533663 0.617115549182 0.00329562998063 0 0.294711617451 0.177660508886 0.300448267184 0.181194228838 0 0
2.1099993e-05 -0.49999999999 -0.611791220141 0.613452859562 0.00331435487749 0 0.298221229198 0.177655446506 0.304032762638 0.181191172428 0 0
2.1219202e-05 -0.500000000005 -0.608150837031 0.609811936557 0.00333307976969 0 0.30166904919 0.177674801296 0.307569014127 0.181227847533 0 0
2.1338411e-05 -0.499999999999 -0.604532087918 0.606192650417 0.00335180465723 0 0.305055780415 0.177718024007 0.311034541711 0.181280479482 0 0
2.145762e-05 -0.5 -0.600934843927 0.602594872927 0.00337052954006 0 0.30838208176 0.177784536136 0.314439990403 0.18135846567 0 0
2.1576829e-05 -0.500000000001 -0.597358977589 0.599018475919 0.00338925441816 0 0.311648568474 0.177873730226 0.317767127621 0.181442312984 0 0
2.1696038e-05 -0.5 -0.593804361524 0.595463332673 0.00340797929151 0 0.314855803029 0.177984960584 0.321020311028 0.181535157723 0 0
2.1815247e-05 -0.5 -0.590270869786 0.591929316547 0.00342670416008 0 0.318004576974 0.17811782497 0.324261443241 0.18169767471 0 0
2.1934456e-05 -0.5 -0.5867583765 0.588416302325 0.00344542902384 0 0.321095620061 0.178271873574 0.327422791672 0.181860936356 0 0
2.2053665e-05 -0.5 -0.583266757216 0.584924164861 0.00346415388277 0 0.324129493617 0.178446502236 0.330520327218 0.182039716914 0 0
2.2172874e-05 -0.5 -0.579795887548 0.581452780427 0.00348287873684 0 0.327106682136 0.178641043883 0.333521792907 0.182200590972 0 0
2.2292083e-05 -0.5 -0.576345644523 0.578002025355 0.00350160358603 0 0.33002794762 0.178855122735 0.336534126279 0.182449329657 0 0
2.2411292e-05 -0.5 -0.572915905226 0.57457177739 0.00352032843031 0 0.3328939046 0.179088229164 0.339426661813 0.18265412522 0 0
2.2530501e-05 -0.5 -0.569506548145 0.571161914322 0.00353905326964 0 0.33570503385 0.179339733269 0.34227951478 0.1828939555 0 0
2.264971e-05 -0.5 -0.566117451817 0.567772315351 0.00355777810402 0 0.338462091102 0.179609293452 0.345100823425 0.183175842952 0 0
2.2768919e-05 -0.5 -0.562748496175 0.564402859712 0.0035765029334 0 0.341165780538 0.17989652976 0.347872402464 0.183480492795 0 0
2.2888128e-05 -0.5 -0.559399561191 0.561053428037 0.00359522775777 0 0.343816799856 0.180201068813 0.350611296396 0.18382385963 0 0
2.3007337e-05 -0.5 -0.556070528224 0.557723900991 0.0036139525771 0 0.346415531203 0.180522234592 0.353218936792 0.184106292645 0 0
2.3126546e-05 -0.5 -0.552761278664 0.554414160625 0.00363267739136 0 0.348962481336 0.180859488469 0.355817846976 0.18444925101 0 0
2.3245755e-05 -0.5 -0.549471695282 0.551124089011 0.00365140220052 0 0.351458439217 0.181212586664 0.358381130099 0.18482478219 0 0
2.3364964e-05 -0.5 -0.546201660869 0.547853569604 0.00367012700456 0 0.353904040498 0.181581144589 0.360893227267 0.185216287976 0 0
2.3484173e-05 -0.5 -0.542951059588 0.544602485871 0.00368885180345 0 0.356299818217 0.181964687416 0.363342300192 0.185610900257 0 0
2.3603382e-05 -0.5 -0.539719775616 0.541370722648 0.00370757659717 0 0.358646254344 0.182362701484 0.365727204101 0.186006459681 0 0
2.3722591e-05 -0.5 -0.536507694492 0.538158164781 0.00372630138569 0 0.360943881986 0.182774736376 0.368065408876 0.186419431561 0 0
2.38418e-05 -0.5 -0.533314701761 0.534964698477 0.00374502616899 0 0.363193255488 0.183200374891 0.370350019223 0.186841930278 0 0
2.3961009e-05 -0.5 -0.530140684323 0.531790209939 0.00376375094703 0 0.365394973536 0.183639256013 0.37260176703 0.187293707735 0 0
2.4080218e-05 -0.5 -0.526985529077 0.528634586727 0.00378247571979 0 0.367549701697 0.184091097332 0.374823540714 0.187776685863 0 0
2.4199427e-05 -0.5 -0.523849124265 0.52549771639 0.00380120048725 0 0.369657849861 0.184555372347 0.376945361711 0.188219929869 0 0
2.4318636e-05 -0.5 -0.520731358123 0.522379487824 0.00381992524937 0 0.371719933059 0.185031671169 0.379059380017 0.188714646839 0 0
2.4437845e-05 -0.5 -0.517632120221 0.519279789907 0.00383865000614 0 0.373736605593 0.185519734525 0.381125843435 0.189220151852 0 0
2.4557054e-05 -0.5 -0.514551300115 0.516198512854 0.00385737475753 0 0.375708370403 0.186019162999 0.383140554076 0.189731326753 0 0
2.4676263e-05 -0.5 -0.51148878869 0.513135546857 0.0038760995035 0 0.377635704631 0.186529542477 0.385102462004 0.190246211867 0 0
2.4795472e-05 -0.5 -0.508444476805 0.510090783437 0.00389482424404 0 0.379519092026 0.187050476431 0.387016603104 0.190768945261 0 0
2.4914681e-05 -0.5 -0.505418256641 0.507064114081 0.00391354897911 0 0.381359128859 0.187581691715 0.38891177958 0.191327441857 0 0
2.503389e-05 -0.5 -0.502410020348 0.5040554316 0.0039322737087 0 0.383156277035 0.188122791561 0.390728484295 0.191861318485 0 0
2.5153099e-05 -0.5 -0.499419661389 0.501064628763 0.00395099843277 0 0.384911033297 0.188673424663 0.392530441587 0.192433434165 0 0
2.5272308e-05 -0.5 -0.496447073186 0.498091599657 0.0039697231513 0 0.386623890028 0.189233245867 0.394263148844 0.19298843177 0 0
2.5391517e-05 -0.5 -0.49349215047 0.495136238316 0.00398844786426 0 0.388295379435 0.189801960236 0.395987366586 0.193586227879 0 0
2.5510726e-05 -0.5 -0.490554787922 0.492198440085 0.00400717257163 0 0.389925990121 0.190379239515 0.397640448963 0.194163343153 0 0
2.5629935e-05 -0.5 -0.487634881524 0.489278100253 0.00402589727337 0 0.391516233998 0.190964788927 0.399285696912 0.194782255507 0 0
2.5749144e-05 -0.5 -0.484732327201 0.486375115407 0.00404462196947 0 0.393066639899 0.191558340675 0.400874801587 0.19539384325 0 0
2.5868353e-05 -0.5 -0.481847022172 0.483489382072 0.0040633466599 0 0.394577433781 0.192159334037 0.402369063996 0.195958604515 0 0
2.5987562e-05 -0.5 -0.478978863592 0.480620798066 0.00408207134463 0 0.396049171046 0.192767547575 0.403894394238 0.196601657231 0 0
2.6106771e-05 -0.5 -0.4761277499 0.477769261136 0.00410079602364 0 0.397482461977 0.193382824469 0.405358323376 0.197229749428 0 0
2.622598e-05 -0.5 -0.473293579466 0.474934670315 0.00411952069689 0 0.398877687364 0.194004788031 0.406780949246 0.19786220619 0 0
2.6345189e-05 -0.5 -0.470476251938 0.472116924557 0.00413824536436 0 0.400235385997 0.194633229097 0.408190079183 0.19852607173 0 0
2.6464398e-05 -0.5 -0.467675666887 0.469315924096 0.00415697002603 0 0.401555901969 0.195267753217 0.409510260339 0.199145139469 0 0
2.6583607e-05 -0.5 -0.464891725151 0.466531569079 0.00417569468187 0 0.402839653662 0.195908049552 0.410829597335 0.199806770211 0 0
2.6702816e-05 -0.5 -0.46212432749 0.463763760926 0.00419441933185 0 0.404087177168 0.196553934178 0.412105536485 0.200467675529 0 0
2.6822025e-05 -0.5 -0.45937337592 0.461012400964 0.00421314397595 0 0.405298816048 0.197205039754 0.413324573102 0.201113625313 0 0
2.6941234e-05 -0.5 -0.456638772372 0.458277391786 0.00423186861415 0 0.406475085205 0.197861179289 0.414547369195 0.201804565629 0 0
2.7060443e-05 -0.5 -0.45392042003 0.455558635883 0.0042505932464 0 0.407616404053 0.198522079216 0.415696940789 0.202462805171 0 0
2.7179652e-05 -0.5 -0.45121822198 0.452856037005 0.0042693178727 0 0.408723191634 0.199187474408 0.416842320901 0.203156679118 0 0
2.7298861e-05 -0.5 -0.448532082558 0.450169498798 0.004288042493 0 0.409795942184 0.199857183646 0.417945874013 0.203847862634 0 0
2.741807e-05 -0.5 -0.445861905996 0.447498926154 0.00430676710729 0 0.410834903078 0.200530787471 0.418974756899 0.204502832009 0 0
2.7537279e-05 -0.5 -0.443207597767 0.444844223856 0.00432549171555 0 0.411840463527 0.201208016782 0.419998167444 0.205190113647 0 0
2.7656488e-05 -0.5 -0.440569063233 0.44220529793 0.00434421631773 0 0.41281326537 0.201888863537 0.421026946276 0.20591988513 0 0
2.7775697e-05 -0.5 -0.437946208992 0.439582054282 0.00436294091382 0 0.413753639889 0.202573017476 0.421968719916 0.206599118086 0 0
2.7894906e-05 -0.5 -0.435338941523 0.436974400055 0.0043816655038 0 0.414661805034 0.203260063244 0.42287470835 0.207278386497 0 0
